City,State,Name,Price,Rating,Reviews,Lat,Lng,Price(Scale)
Montebello,California,R Bar,$$,4,587,34.0578538,-118.301083,2
Montebello,California,The Bottle Room,$$,4,888,33.9796705,-118.0375149,2
Montebello,California,100 North Kitchen And Lounge,$$,4.5,128,33.87048715,-117.9242277,2
Montebello,California,DAMA,$$$,4.5,137,34.0356174,-118.2530302,3
Montebello,California,Big Lucky,$$,5,28,34.08841,-118.37783,2
Montebello,California,Al's Cocktails,$,4,190,34.1028,-118.10483,1
Montebello,California,XoK,$$,4,78,34.08222,-118.2717,2
Montebello,California,The Hideaway,$,3,52,33.860642,-118.124211,1
Montebello,California,Everson Royce Bar,$$,4.5,632,34.03429413,-118.2325745,2
Encinitas,California,The Charles Kenneth,$$,4.5,116,33.15892205,-117.3508099,2
Encinitas,California,Raised By Wolves,$$,4,341,32.8723646,-117.213181,2
Encinitas,California,101 proof,$$$,3.5,33,33.17215879,-117.3592033,3
Encinitas,California,Urge Gastropub and Whiskey Bank,$$,4,629,33.17194424,-117.3591875,2
Encinitas,California,Jade Peacock, ,3,1,32.9739692,-117.2636325,1
Encinitas,California,UNION Kitchen & Tap,$$,4,1293,33.03786638,-117.2929297,2
Encinitas,California,The California Spirits Company,$$,5,15,33.13781,-117.154445,2
Encinitas,California,Leucadia Pizzeria & Italian Restaurant,$$,3.5,457,33.04835,-117.29369,2
Encinitas,California,Decoy Dockside,$$$,3.5,581,33.1246,-117.20758,3
Encinitas,California,Malahat Spirits,$,4.5,51,32.88348,-117.166778,1
Encinitas,California,Cutwater Spirits,$$,4.5,339,32.88446519,-117.163706,2
Encinitas,California,Churchill Cigar Lounge,$$,5,65,32.87994,-117.16208,2
Encinitas,California,Jalisco Cantina,$$,4,132,33.19628631,-117.3800599,2
Encinitas,California,The Cork and Craft,$$,4,817,33.02364067,-117.0859541,2
Encinitas,California,Paon Restaurant and Wine Bar,$$$,4.5,567,33.1604169,-117.348055,3
Encinitas,California,Flying Pig Pub & Kitchen,$$,4.5,1598,33.18844,-117.37407,2
Encinitas,California,Local Tap House & Kitchen,$$,4.5,1707,33.192741,-117.376506,2
Encinitas,California,Sunshine Brooks Theatre, ,4.5,5,33.196411,-117.380318,1
Encinitas,California,Sublime AleHouse,$$,4,1087,33.1343623,-117.1901704,2
Encinitas,California,New English Brewing,$,4,93,32.91261,-117.23049,1
Encinitas,California,The Crafty Butchers,$$,4,159,32.88651,-117.15267,2
Encinitas,California,The WineSellar & Brasserie,$$$,4,189,32.90366,-117.18281,3
Encinitas,California,RIMAC Arena,$$,2.5,31,32.8852832,-117.2391712,2
Waltham,Massachusetts,Bully Boy Distillers,$$,4.5,92,42.3253973,-71.0707283,2
Waltham,Massachusetts,Brighton Bodega,$$,4.5,99,42.34895105,-71.15227062,2
Waltham,Massachusetts,Metropolitan Waterworks Museum, ,4.5,26,42.33172833,-71.15574125,1
Waltham,Massachusetts,New Repertory Theatre, ,4,12,42.36268145,-71.16464865,1
Waltham,Massachusetts,UpperWest Wine Bar,$$,4,40,42.3976408,-71.1311567,2
Waltham,Massachusetts,Joe Sent Me,$$,3.5,139,42.39693,-71.12996,2
Waltham,Massachusetts,The Biltmore Bar & Grille,$$,3.5,313,42.3092196,-71.22117149,2
Waltham,Massachusetts,BOKX 109 American Prime,$$$,3,233,42.33467,-71.25343,3
Waltham,Massachusetts,Barcelona Wine Bar,$$$,4.5,1160,42.3387152,-71.1389332,3
Waltham,Massachusetts,Lone Star Taco Bar,$$,4,472,42.353849,-71.137078,2
Waltham,Massachusetts,Lulu's Allston,$$,4,402,42.3550647,-71.1341649,2
Blaine,Minnesota,Volstead's Emporium,$$,4,139,44.94808213,-93.28870701,2
Blaine,Minnesota,The Velveteen Speakeasy,$$$,4.5,33,45.056905,-92.8071778,3
Blaine,Minnesota,Marvel Bar,$$$,4,353,44.98586716,-93.2686734,3
Blaine,Minnesota,"Volstead House Whiskey Bar and Speakeasy, Eagan",$$,4,99,44.84733,-93.15821,2
Blaine,Minnesota,Green Lantern,$$,4,13,44.95013,-93.0882,2
Blaine,Minnesota,Al's Place,$$$,4.5,24,45.01331982,-93.26343399,3
Blaine,Minnesota,The Back Bar,$$,4,17,45.0012088,-93.26683294,2
Blaine,Minnesota,The Mudd Room,$$,4,15,44.8873291,-93.16374207,2
Blaine,Minnesota,Lawless Distilling Company,$$,4.5,60,44.95487659,-93.23122866,2
Blaine,Minnesota,Young Joni,$$,4.5,421,45.00123,-93.26664,2
Blaine,Minnesota,Parlour,$$,4,263,44.9887299,-93.27772,2
Blaine,Minnesota,Vieux Carré,$$,4.5,40,44.9463867,-93.0965601,2
Blaine,Minnesota,Prohibition,$$$,3.5,154,44.97443,-93.27179,3
Blaine,Minnesota,Copperwing Distillery,$$,4.5,35,44.9333251,-93.3605935,2
Blaine,Minnesota,Parlour Bar St. Paul,$$,4,57,44.94236,-93.1058,2
Blaine,Minnesota,The Commodore Bar & Restaurant,$$$,4,109,44.943686,-93.116572,3
Blaine,Minnesota,Tattersall Distilling,$$,4,145,45.00517779,-93.24945626,2
Blaine,Minnesota,Dalton and Wade,$$,4,92,44.9845748,-93.2727864,2
Blaine,Minnesota,Constantine,$$,3.5,49,44.97137833,-93.27269745,2
Blaine,Minnesota,Mercy Bar & Dining Room,$$,4,125,44.975817,-93.277104,2
Blaine,Minnesota,Wabasha Street Caves,$,3.5,47,44.93593,-93.08704,1
Blaine,Minnesota,Lyn 65 Kitchen & Bar,$$,4,269,44.885872,-93.286079,2
Blaine,Minnesota,Kado No Mise,$$$,4,125,44.9846466,-93.2674674,3
Blaine,Minnesota,Can Can Wonderland,$$,3.5,167,44.964103,-93.183134,2
Blaine,Minnesota,5-8 Grill and Bar,$$,3,70,45.1532482,-93.3603598,2
Blaine,Minnesota,Birch's Lowertown Taproom & Barrel House, ,4.5,7,44.95011,-93.0855799,1
Blaine,Minnesota,Psycho Suzi's Motor Lounge,$$,3.5,926,45.0075264,-93.27224731,2
Blaine,Minnesota,Bunny's Bar & Grill NE,$$,3.5,34,44.99911499,-93.27170563,2
Blaine,Minnesota,The Local,$$,4,668,44.973988,-93.274172,2
Blaine,Minnesota,Honey,$$,3.5,84,44.9878,-93.2576799,2
Blaine,Minnesota,The Original Coney Island,$,3.5,7,44.94734573,-93.09727478,1
Blaine,Minnesota,Mortimer's Bar and Restaurant,$,3.5,89,44.96253,-93.2876,1
Blaine,Minnesota,Stanley's Northeast Bar Room,$$,3.5,193,45.01337,-93.26352,2
Blaine,Minnesota,Murray's,$$$,4,328,44.97863,-93.27234,3
Blaine,Minnesota,Sandy's Tavern,$,4,121,44.88290405,-93.30901337,1
Blaine,Minnesota,Eli's Food & Cocktails,$$,4,292,44.97419,-93.281344,2
Blaine,Minnesota,LoLo American Kitchen & Craft Bar Hudson,$$,4,72,44.970016,-92.756219,2
Blaine,Minnesota,JX Event Venue, ,5,1,45.056893,-92.807177,1
Blaine,Minnesota,Bar Zia,$$,3.5,31,44.9776,-93.2629,2
Blaine,Minnesota,The Pourhouse,$$,3,80,44.9795303,-93.2717285,2
Blaine,Minnesota,Keys at the Foshay,$$,3.5,349,44.97421385,-93.27175961,2
Blaine,Minnesota,Minnesota State Fair, ,4.5,339,44.989646,-93.169603,1
Blaine,Minnesota,Chatterbox Pub,$$,3,165,44.93937,-93.23911,2
Blaine,Minnesota,Lucky's 13 Pub,$$,3.5,127,44.88733,-93.16374,2
Blaine,Minnesota,Chino Latino,$$,3.5,718,44.94867753,-93.29846219,2
Blaine,Minnesota,Liquor Lyle's,$,3.5,210,44.9618049,-93.2918936,1
Blaine,Minnesota,5-8 Club,$$,3.5,591,44.89776,-93.247352,2
Blaine,Minnesota,5-8 Grill And Tap,$$,2.5,63,44.893612,-93.081311,2
Haverhill,Massachusetts,815,$$,4.5,47,42.98964017,-71.46283196,2
Haverhill,Massachusetts,Codex B.A.R,$$,4,71,42.7595753,-71.4665293,2
Haverhill,Massachusetts,Latchkey,$$,3.5,16,43.07681,-70.75964,2
Haverhill,Massachusetts,The Baldwin Bar,$$$,4,69,42.50224686,-71.15742493,3
Haverhill,Massachusetts,15sx, ,5,6,42.656948,-71.142127,1
Haverhill,Massachusetts,Capone's Restaurant & Lounge,$$,4,71,42.519656,-70.951992,2
Haverhill,Massachusetts,LaRosa's,$$,4,145,42.65598,-71.1397,2
Haverhill,Massachusetts,Cure,$$,4.5,277,43.0760079,-70.7570042,2
Haverhill,Massachusetts,Federal Cigar Bar,$$,4.5,60,43.07759,-70.75767,2
Haverhill,Massachusetts,The Crown Tavern, ,4,56,42.99072,-71.46104,1
Haverhill,Massachusetts,Opus,$$,4,416,42.5219648,-70.8956353,2
Haverhill,Massachusetts,The Nice, ,4.5,11,43.0771299,-70.7548,1
Haverhill,Massachusetts,b.BaR, ,5,1,43.06882,-70.77284,1
Haverhill,Massachusetts,Sichuan Garden II at The Baldwin,$$,4,326,42.501976,-71.157514,2
Haverhill,Massachusetts,The 401 Tavern,$$,3,120,42.9399299,-70.83774,2
Haverhill,Massachusetts,CRAVE: Kitchen - Wine - Tap,$$,4.5,131,42.8572,-70.928543,2
Haverhill,Massachusetts,Fody's Great American Tavern,$$,3,57,42.76503,-71.46672,2
Haverhill,Massachusetts,Jake n JOES - Woburn,$$,3,111,42.50308228,-71.14043427,2
Haverhill,Massachusetts,Rockafella's Restaurant,$$,3,334,42.52131167,-70.89548055,2
Haverhill,Massachusetts,Jumpin Jay's Fish Cafe,$$$,4,314,43.07573312,-70.76057869,3
Rocklin,California,House of Oliver,$$,4,401,38.7434299,-121.22714,2
Rocklin,California,Final Gravity,$$,4.5,171,38.736302,-121.224881,2
Rocklin,California,Prohibition Wine Lounge,$$,4,126,38.65467,-121.1215,2
Rocklin,California,The Place,$$,4,832,38.749394,-121.2833328,2
Rocklin,California,Samuel Horne's Tavern,$$,4.5,537,38.677199,-121.1771721,2
Rocklin,California,Yard House,$$,3.5,1794,38.76887877,-121.2680651,2
Rocklin,California,The Canyon Grill and Alehouse,$$,4,166,38.69841116,-121.1918948,2
Rocklin,California,Antuzzi's Newcastle Inn,$,4,15,38.87384841,-121.1335993,1
Rocklin,California,"Bacchus House Wine, Bar & Bistro",$$,4.5,274,38.670855,-121.154966,2
Tulare,California,Barmageddon,$$,3.5,12,36.2067177,-119.3467422,2
Tulare,California,The Library at Detention,$$,4.5,115,36.75741,-119.80193,2
Tulare,California,The PHD,$$$$,3,37,36.330661,-119.293853,4
Tulare,California,Spokeasy Public House,$,4.5,108,36.76259995,-119.7988358,1
Tulare,California,Pita Kabob Mediterranean Fusion Grill,$$,4,230,36.312438,-119.347081,2
Tulare,California,Detention Billiards,$$,3.5,24,36.75742001,-119.802082,2
Council Bluffs,Iowa,Wicked Rabbit,$$,4.5,138,41.2566749,-95.936107,2
Council Bluffs,Iowa,Osteria Segreto,$$,5,26,41.25813092,-95.97256898,2
Council Bluffs,Iowa,The Berry & Rye,$$,4.5,151,41.2551384,-95.9309998,2
Council Bluffs,Iowa,Kaitei,$$,5,22,41.28474725,-96.00756562,2
Council Bluffs,Iowa,Laka Lono,$$,4.5,95,41.2555849,-95.93229,2
Council Bluffs,Iowa,Red Lion Lounge,$$,4.5,34,41.2578849,-95.969268,2
Council Bluffs,Iowa,Blackstone Social,$$,4,36,41.25790186,-95.97257357,2
Council Bluffs,Iowa,The Omaha Mining Company,$,3.5,7,41.25216,-95.93896,1
Council Bluffs,Iowa,Mercury,$$,4.5,90,41.256764,-95.936944,2
Council Bluffs,Iowa,Boiler Room,$$$,4,253,41.2534825,-95.9308898,3
Council Bluffs,Iowa,Inkwell,$$,4.5,35,41.2489349,-96.0478666,2
Council Bluffs,Iowa,Nosh Wine Lounge,$$,4,128,41.26005645,-95.92902521,2
Council Bluffs,Iowa,Monarch Prime & Bar,$$$,4,49,41.2572711,-95.9360012,3
Council Bluffs,Iowa,Brickway Brewery & Distillery,$$,3.5,131,41.25472,-95.93141,2
Council Bluffs,Iowa,The B Bar, ,4,2,41.25262359,-95.9783351,1
Council Bluffs,Iowa,Jambo Cat,$$,4,30,41.2652984,-95.98942168,2
Council Bluffs,Iowa,The Waiting Room,$$,4,66,41.2851249,-96.0085791,2
Council Bluffs,Iowa,Herbe Sainte,$$,4.5,198,41.24122,-96.0147649,2
Sebring,Florida,Tapas1, ,4,11,27.0693147,-82.1570431,1
Sebring,Florida,Frescos,$$,3.5,188,28.04304,-81.95499,2
Redmond,Washington,Needle and Thread,$$$,4,363,47.61324,-122.3166,3
Redmond,Washington,Civility & Unrest,$$$,4,63,47.614876,-122.200659,3
Redmond,Washington,Mox Boarding House - Bellevue,$$,4,277,47.62288,-122.16282,2
Redmond,Washington,Bar Justice,$$,4,59,47.61979,-122.32192,2
Redmond,Washington,Bottle & Bull,$$,4,274,47.67507544,-122.2065198,2
Redmond,Washington,The Hideout,$$,4,261,47.60946,-122.32548,2
Redmond,Washington,Tavern Law,$$,4,675,47.61324,-122.3166,2
Redmond,Washington,Canon,$$,4,755,47.61127,-122.31657,2
Redmond,Washington,Lot No. 3,$$,3.5,1184,47.61454,-122.19868,2
Redmond,Washington,Sol Liquor Lounge,$$,4.5,356,47.62460939,-122.3256071,2
Redmond,Washington,Prime 21 Spirits Lounge,$$$,3.5,8,47.6177483,-122.2003098,3
Redmond,Washington,Brother Barrel,$$,4.5,78,47.72025733,-122.2949526,2
Redmond,Washington,Witness,$$,4.5,696,47.62255081,-122.3206805,2
Redmond,Washington,Vermillion,$$,4,104,47.614424,-122.317755,2
Redmond,Washington,McMenamins Woodshop,$$,2.5,138,47.76258,-122.208173,2
Redmond,Washington,Artusi,$$,4,200,47.61509,-122.31442,2
Redmond,Washington,Frank's Oyster House & Champagne Parlor,$$,4,308,47.66863,-122.29892,2
Redmond,Washington,The Neighbor Lady,$$,4,141,47.61319366,-122.3020363,2
Redmond,Washington,NW Peaks Brewery,$,4.5,48,47.5507362,-122.2770638,1
Redmond,Washington,Columbia City Ale House,$$,4,193,47.55738,-122.28447,2
Redmond,Washington,The Goose Pub N Eatery,$,3.5,100,47.61974208,-122.1789091,1
Redmond,Washington,Liberty,$$,4,520,47.623588,-122.312936,2
Redmond,Washington,Unicorn,$$,4,945,47.6142899,-122.31757,2
Redmond,Washington,Shafer Baillie Mansion Bed & Breakfast, ,5,38,47.62706,-122.31492,1
Redmond,Washington,Sole Repair, ,4.5,58,47.61386,-122.31922,1
Redmond,Washington,Roanoke Inn,$$,3.5,186,47.5939973,-122.2434188,2
Redmond,Washington,The Tin Table,$$,3.5,386,47.6149994,-122.3197969,2
Redmond,Washington,Earls Kitchen + Bar,$$,3,764,47.61697,-122.20123,2
Redmond,Washington,Wedgwood Ale House & Cafe,$$,3.5,138,47.6906,-122.29107,2
Redmond,Washington,Annapurna Cafe,$$,4,793,47.61859897,-122.3210989,2
Redmond,Washington,College Inn Pub,$,4,147,47.655513,-122.313119,1
Redmond,Washington,Quinn's,$$,4,1281,47.61386,-122.31922,2
Redmond,Washington,Grim's,$$,3,322,47.6146771,-122.318112,2
Redmond,Washington,Havana,$$,3,284,47.61415722,-122.3191552,2
Redmond,Washington,The Pub at Third Place,$$,3.5,132,47.6758681,-122.3062955,2
Redmond,Washington,Ba Bar,$$,3.5,1144,47.60699,-122.31648,2
Gadsden,Alabama,The Marble Ring,$$,4,92,33.521857,-86.773034,2
Gadsden,Alabama,The Collins Bar,$$,4.5,175,33.51648043,-86.80380172,2
Gadsden,Alabama,Blue Monkey,$$,4,74,33.49774502,-86.79537177,2
Gadsden,Alabama,Pilcrow Cocktail Cellar,$$,4.5,29,33.5145378,-86.8048147,2
Gadsden,Alabama,Parkside,$,4,88,33.52189,-86.7732599,1
Gadsden,Alabama,The Vault,$$,2,6,33.5162697,-86.8075714,2
Gadsden,Alabama,Upside Down Plaza,$,4,24,33.5009336,-86.7962439,1
Gadsden,Alabama,Marty's P.M.,$,4,62,33.500386,-86.7997074,1
Gadsden,Alabama,The Essential, ,4,49,33.51436566,-86.8045461,1
Gadsden,Alabama,Black Market Bar + Grill,$$,3.5,132,33.50099167,-86.79627996,2
San Luis Obispo,California,Sidecar,$$,4,547,35.2783381,-120.6643722,2
San Luis Obispo,California,Granada Hotel & Bistro,$$,4,399,35.2801412,-120.6612691,2
San Luis Obispo,California,Eureka!,$$,4,811,35.2791257,-120.6624696,2
San Luis Obispo,California,Crossroads Cafe,$,4,17,35.120766,-120.608883,1
San Luis Obispo,California,Buffalo Wild Wings,$$,2.5,253,35.26192535,-120.678146,2
San Luis Obispo,California,Puffer's of Pismo,$$,4.5,121,35.1420435,-120.6406752,2
San Luis Obispo,California,Spyglass Inn Restaurant,$$,3,410,35.16329,-120.6886,2
San Luis Obispo,California,BarrelHouse Brewing Co,$$,4.5,288,35.57611408,-120.691105,2
Coon Rapids,Minnesota,Volstead's Emporium,$$,4,139,44.94808213,-93.28870701,2
Coon Rapids,Minnesota,Marvel Bar,$$$,4,353,44.98586716,-93.2686734,3
Coon Rapids,Minnesota,The Velveteen Speakeasy,$$$,4.5,33,45.056905,-92.8071778,3
Coon Rapids,Minnesota,Green Lantern,$$,4,13,44.95013,-93.0882,2
Coon Rapids,Minnesota,"Volstead House Whiskey Bar and Speakeasy, Eagan",$$,4,99,44.84733,-93.15821,2
Coon Rapids,Minnesota,Al's Place,$$$,4.5,24,45.01331982,-93.26343399,3
Coon Rapids,Minnesota,The Back Bar,$$,4,17,45.0012088,-93.26683294,2
Coon Rapids,Minnesota,Lawless Distilling Company,$$,4.5,60,44.95487659,-93.23122866,2
Coon Rapids,Minnesota,Young Joni,$$,4.5,421,45.00123,-93.26664,2
Coon Rapids,Minnesota,Parlour,$$,4,263,44.9887299,-93.27772,2
Coon Rapids,Minnesota,Vieux Carré,$$,4.5,40,44.9463867,-93.0965601,2
Coon Rapids,Minnesota,The Mudd Room,$$,4,15,44.8873291,-93.16374207,2
Coon Rapids,Minnesota,Prohibition,$$$,3.5,154,44.97443,-93.27179,3
Coon Rapids,Minnesota,5-8 Grill and Bar,$$,3,70,45.1532482,-93.3603598,2
Coon Rapids,Minnesota,Copperwing Distillery,$$,4.5,35,44.9333251,-93.3605935,2
Coon Rapids,Minnesota,Tattersall Distilling,$$,4,145,45.00517779,-93.24945626,2
Coon Rapids,Minnesota,The Commodore Bar & Restaurant,$$$,4,109,44.943686,-93.116572,3
Coon Rapids,Minnesota,Mercy Bar & Dining Room,$$,4,125,44.975817,-93.277104,2
Coon Rapids,Minnesota,Parlour Bar St. Paul,$$,4,57,44.94236,-93.1058,2
Coon Rapids,Minnesota,Constantine,$$,3.5,49,44.97137833,-93.27269745,2
Coon Rapids,Minnesota,Dalton and Wade,$$,4,92,44.9845748,-93.2727864,2
Coon Rapids,Minnesota,Wabasha Street Caves,$,3.5,47,44.93593,-93.08704,1
Coon Rapids,Minnesota,Bunny's Bar & Grill NE,$$,3.5,34,44.99911499,-93.27170563,2
Coon Rapids,Minnesota,Psycho Suzi's Motor Lounge,$$,3.5,926,45.0075264,-93.27224731,2
Coon Rapids,Minnesota,Kado No Mise,$$$,4,125,44.9846466,-93.2674674,3
Coon Rapids,Minnesota,Can Can Wonderland,$$,3.5,167,44.964103,-93.183134,2
Coon Rapids,Minnesota,Birch's Lowertown Taproom & Barrel House, ,4.5,7,44.95011,-93.0855799,1
Coon Rapids,Minnesota,Lyn 65 Kitchen & Bar,$$,4,269,44.885872,-93.286079,2
Coon Rapids,Minnesota,The Local,$$,4,668,44.973988,-93.274172,2
Coon Rapids,Minnesota,Honey,$$,3.5,84,44.9878,-93.2576799,2
Coon Rapids,Minnesota,Mortimer's Bar and Restaurant,$,3.5,89,44.96253,-93.2876,1
Coon Rapids,Minnesota,Stanley's Northeast Bar Room,$$,3.5,193,45.01337,-93.26352,2
Coon Rapids,Minnesota,The Original Coney Island,$,3.5,7,44.94734573,-93.09727478,1
Coon Rapids,Minnesota,Murray's,$$$,4,328,44.97863,-93.27234,3
Coon Rapids,Minnesota,Sandy's Tavern,$,4,121,44.88290405,-93.30901337,1
Coon Rapids,Minnesota,Eli's Food & Cocktails,$$,4,292,44.97419,-93.281344,2
Coon Rapids,Minnesota,Keys at the Foshay,$$,3.5,349,44.97421385,-93.27175961,2
Coon Rapids,Minnesota,The Pourhouse,$$,3,80,44.9795303,-93.2717285,2
Coon Rapids,Minnesota,Bar Zia,$$,3.5,31,44.9776,-93.2629,2
Coon Rapids,Minnesota,LoLo American Kitchen & Craft Bar Hudson,$$,4,72,44.970016,-92.756219,2
Coon Rapids,Minnesota,JX Event Venue, ,5,1,45.056893,-92.807177,1
Coon Rapids,Minnesota,Chatterbox Pub,$$,3,165,44.93937,-93.23911,2
Coon Rapids,Minnesota,Lucky's 13 Pub,$$,3.5,127,44.88733,-93.16374,2
Coon Rapids,Minnesota,Chino Latino,$$,3.5,718,44.94867753,-93.29846219,2
Coon Rapids,Minnesota,Minnesota State Fair, ,4.5,339,44.989646,-93.169603,1
Coon Rapids,Minnesota,Liquor Lyle's,$,3.5,210,44.9618049,-93.2918936,1
Coon Rapids,Minnesota,5-8 Grill And Tap,$$,2.5,63,44.893612,-93.081311,2
Coon Rapids,Minnesota,5-8 Club,$$,3.5,591,44.89776,-93.247352,2
North Miami,Florida,Employees Only,$$$,4.5,172,25.78125,-80.13312,3
North Miami,Florida,Prohibition Restaurant and Speakeasy,$$,4,711,25.8083854,-80.1955203,2
North Miami,Florida,Monkitail,$$$,4.5,305,25.99124,-80.11785,3
North Miami,Florida,Bodega,$$,4,1480,25.7886732,-80.1416061,2
North Miami,Florida,Regent Cocktail Club,$$,4,155,25.79214,-80.13026,2
North Miami,Florida,Broken Shaker Miami,$$,4,928,25.80457645,-80.12637114,2
North Miami,Florida,Foxhole,$$,3.5,177,25.78623728,-80.14140125,2
North Miami,Florida,Astor Social Club,$$$,4.5,18,25.78049,-80.13324,3
North Miami,Florida,Lost Boy,$$,4.5,33,25.7743319,-80.1908109,2
North Miami,Florida,Social Room,$$,4,123,26.01023,-80.1457,2
North Miami,Florida,Bay Club,$$,4.5,41,25.795197,-80.143984,2
North Miami,Florida,Le Chick Miami,$$,4.5,218,25.79992,-80.20051,2
North Miami,Florida,Copper 29 Bar,$$,4,239,25.74922,-80.25895,2
North Miami,Florida,House of Food Porn, ,5,21,25.83263199,-80.20010738,1
North Miami,Florida,1306 Miami,$$,4,28,25.787263,-80.19432,2
North Miami,Florida,Beaker & Gray,$$,4.5,946,25.80233,-80.19473,2
North Miami,Florida,The Corner,$$,4,228,25.78451,-80.1938,2
North Miami,Florida,Living Room - Faena Hotel Miami Beach,$$$$,3.5,16,25.80724139,-80.12405396,4
North Miami,Florida,Bar Nancy,$$,4.5,116,25.76576,-80.22827,2
North Miami,Florida,Sweet Liberty Drinks & Supply Company,$$,4.5,443,25.79611,-80.1297699,2
North Miami,Florida,Le Tub,$$,3,1179,26.01847,-80.11734,2
North Miami,Florida,Blind Pig Miami,$$,3,23,25.78813,-80.19365,2
North Miami,Florida,Drunken Dragon,$$$,3.5,530,25.78604,-80.14145,3
North Miami,Florida,The Cape,$$,4.5,30,25.79526,-80.12884,2
North Miami,Florida,Roll It and Smoke It,$,5,4,25.77400891,-80.19271196,1
North Miami,Florida,The Betsy Hotel,$$$,4,156,25.78652,-80.12983,3
North Miami,Florida,Chillbar,$$,4.5,413,26.0282942,-80.1684197,2
North Miami,Florida,Better Days,$$,3.5,131,25.768413,-80.190695,2
North Miami,Florida,Jezebel,$$,4,22,25.79335,-80.13491,2
North Miami,Florida,O Cinema Wynwood,$,4.5,146,25.80362,-80.1968799,1
North Miami,Florida,Le Chat Noir,$$,3.5,121,25.774202,-80.193598,2
North Miami,Florida,Tropical Acres,$$,4,428,26.062008,-80.174204,2
North Miami,Florida,Sherwoods Bistro & Bar,$$,4.5,169,25.85127,-80.19258,2
North Miami,Florida,Phuc Yea,$$,3.5,333,25.840456,-80.184568,2
North Miami,Florida,Miami Mojito Company,$$,4,121,25.8009749,-80.1989281,2
North Miami,Florida,The Arketekt by Aficionados,$$,4.5,102,25.76163,-80.1903,2
North Miami,Florida,Biltmore Bar,$$$,4,20,25.740819,-80.2795994,3
North Miami,Florida,The Mighty,$$,4.5,202,25.75040124,-80.23086494,2
North Miami,Florida,Sugar,$$$,3,340,25.7660323,-80.1922549,3
North Miami,Florida,Purdy Lounge,$$,4,331,25.79389,-80.14426,2
North Miami,Florida,Ball & Chain,$$,4,761,25.7658393,-80.2198453,2
North Miami,Florida,Abbey Brewing Company,$$,4.5,362,25.789035,-80.1403678,2
North Miami,Florida,B Bar, ,4,14,25.786589,-80.129662,1
North Miami,Florida,Mac's Club Deuce,$,4,251,25.785197,-80.131509,1
North Miami,Florida,Ricky's South Beach,$$,3.5,145,25.7887551,-80.1414675,2
North Miami,Florida,El Carajo International Tapas & Wines,$$,4,415,25.74663098,-80.22155043,2
North Miami,Florida,Lagniappe,$$,4.5,731,25.80908012,-80.19116211,2
North Miami,Florida,Private Residence the Lounge,$,4,1,25.786169,-80.141975,1
North Miami,Florida,Mister Wolfe, ,4,3,25.7954435,-80.1289288,1
North Miami,Florida,Tequiztlan Mexican Restaurant & Tequila Bar,$$,4,289,25.7949165,-80.1437899,2
Hamilton,Ohio,The Video Archive,$$,4.5,69,39.12561,-84.48844,2
Hamilton,Ohio,Sundry and Vice,$$,4.5,210,39.10942142,-84.51599938,2
Hamilton,Ohio,Century Bar,$$,4.5,103,39.7595594,-84.1897739,2
Hamilton,Ohio,Blue Note Bistro & Lounge,$$,4,32,39.64198,-84.2881,2
Hamilton,Ohio,Aster,$$,4.5,66,39.10012,-84.51228,2
